BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,TYPE_2016,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
4013340022,69.4,94384.0,75.7,85804.0,76.9,85804.0,70.1,85804.0,Multifamily Housing,QN,17800,85804,0,85804,0,0,6.0,89,89,1931,1010350.0,209649.0,11377.0,59-11 QUEENS BOULEVARD,-73.9058121392,40.7420761327
4013340071,1.0,74460.0,0.8,65700.0,79.5,65700.0,81.1,65700.0,Multifamily Housing,QN,13650,65700,0,65700,0,0,6.0,67,67,1929,1010559.0,209614.0,11377.0,59-29 QUEENS BOULEVARD,-73.905058052,40.7419794472
4013360001,20.9,85568.0,61.7,85568.0,41.3,85568.0,34.4,85568.0,Multifamily Housing,QN,24828,85568,0,85568,0,0,6.0,88,88,1962,1011053.0,209924.0,11377.0,61-15 43 AVENUE,-73.903274108,40.742828836
4013367501,107.7,53040.0,113.5,52000.0,106.4,52000.0,115.6,52000.0,Multifamily Housing,QN,1,52088,12033,40055,0,12033,4.0,68,70,1942,1011179.0,210515.0,11377.0,61-20 WOODSIDE AVENUE,-73.902817037,40.7444505996
1006980018,38.0,107179.0,88.7,116301.0,72.6,121086.0,79.1,121086.0,Office,MN,21052,121086,121086,0,0,10410,9.0,0,49,1920,983228.0,212599.0,10001.0,519 WEST 26 STREET,-74.0036885721,40.7502115977
4014180001,80.7,401868.0,89.4,399204.0,92.3,399204.0,87.6,399204.0,Multifamily Housing,QN,138122,399204,2000,397204,2000,0,6.0,394,396,1952,1017627.0,215195.0,11372.0,32-20 89 STREET,-73.8795239122,40.7572740194
4014200001,68.3,484506.0,87.2,399204.0,92.7,399204.0,90.1,399204.0,Multifamily Housing,QN,138122,399204,0,399204,0,0,6.0,396,396,1953,1018142.0,215265.0,11369.0,32-45 90 STREET,-73.8776646413,40.7574641922
2024740028,26.2,92400.0,25.9,84000.0,106.9,84000.0,103.0,84000.0,Multifamily Housing,BX,14202,84000,0,84000,0,0,6.0,60,60,1926,1005020.0,240321.0,10451.0,835 WALTON AVENUE,-73.924951831,40.8262766912
1007850011,57.8,132174.0,73.4,132118.0,69.2,132118.0,53.9,132118.0,Office,MN,9085,132118,132118,0,124618,7500,16.0,0,18,1924,986464.0,213501.0,10001.0,253 WEST 35 STREET,-73.992009,40.7526871414
4014320039,69.9,58633.0,77.5,53400.0,79.1,53400.0,68.7,53400.0,Multifamily Housing,QN,11500,53400,0,53400,0,0,6.0,48,48,1932,1016681.0,214086.0,11372.0,33-51 84 STREET,-73.8829438955,40.75423362
4014340029,90.6,73800.0,101.7,73800.0,96.6,73800.0,71.3,73800.0,Multifamily Housing,QN,23000,73800,0,73800,0,0,6.0,90,90,1951,1017246.0,214166.0,11372.0,86-11 34 AVENUE,-73.8809042004,40.7544511091
4014380001,82.0,369150.0,147.0,369450.0,80.6,369450.0,71.9,369450.0,Multifamily Housing,QN,115000,369450,0,369450,0,0,6.0,360,360,1957,1018245.0,214537.0,11372.0,33-25 90 STREET,-73.8772965376,40.7554656243
4014390001,66.2,435435.0,75.1,395850.0,73.9,395850.0,67.6,395850.0,Multifamily Housing,QN,115000,395850,26400,369450,2400,0,6.0,360,360,1958,1018502.0,214572.0,11372.0,33-49 91 STREET,-73.8763687303,40.7555606985
4014420001,81.9,247480.0,81.2,246480.0,77.0,246480.0,78.5,246480.0,Multifamily Housing,QN,99794,246480,0,246480,0,0,6.0,240,240,1959,1019275.0,214639.0,11372.0,33-04 94 STREET,-73.8735782715,40.755741568
4014420001,80.6,253874.0,81.2,246480.0,77.0,246480.0,78.5,246480.0,Multifamily Housing,QN,99794,246480,0,246480,0,0,6.0,240,240,1959,1019275.0,214639.0,11372.0,33-04 94 STREET,-73.8735782715,40.755741568
4014430033,69.1,61159.0,71.4,52422.0,84.9,52422.0,59.8,52422.0,Multifamily Housing,QN,11500,52422,0,52422,0,0,6.0,49,49,1936,1016366.0,213311.0,11372.0,82-15 35 AVENUE,-73.8840845533,40.7521075931
4014430040,83.2,60517.0,85.5,51872.0,75.8,51872.0,63.6,51872.0,Multifamily Housing,QN,11500,51872,1400,50472,1400,0,6.0,44,46,1936,1016265.0,213297.0,11372.0,34-57 82 STREET,-73.8844491562,40.7520695329
4014450001,99.5,65636.0,109.0,59778.0,107.1,59778.0,98.3,59778.0,Multifamily Housing,QN,21000,59778,0,59778,0,0,6.0,72,72,1951,1016759.0,213893.0,11372.0,84-10 34 AVENUE,-73.8826632965,40.753703598
4014460033,100.0,66204.0,107.3,83238.0,104.4,83238.0,114.3,83238.0,Multifamily Housing,QN,23000,83238,6000,77238,0,0,6.0,90,90,1952,1017088.0,213413.0,11372.0,85-05 35 AVENUE,-73.8814781625,40.7523849052
4014460045,54.1,184916.0,60.7,170500.0,74.9,170500.0,62.2,170500.0,Multifamily Housing,QN,40000,170500,14500,156000,0,0,6.0,145,145,1946,1017003.0,213661.0,11372.0,34-41 85 STREET,-73.8817837437,40.753065917
4014480032,81.7,79120.0,78.6,79012.0,100.1,79012.0,90.9,79012.0,Multifamily Housing,QN,23000,79012,2500,76512,0,0,6.0,84,84,1951,1017603.0,213487.0,11372.0,87-07 35 AVENUE,-73.8796190138,40.7525860887
4014490032,72.8,86217.0,93.7,73900.0,91.2,73900.0,101.2,73900.0,Multifamily Housing,QN,23000,73900,600,73300,600,0,6.0,96,97,1953,1017860.0,213521.0,11372.0,88-01 35 AVENUE,-73.8786912549,40.7526784368
4014500001,82.0,106956.0,85.8,97410.0,111.0,97410.0,101.9,97410.0,Multifamily Housing,QN,23000,97410,0,97410,0,0,6.0,108,108,1928,1018047.0,214068.0,11372.0,89-04 34 AVENUE,-73.8780135664,40.7541790988
4014500032,88.2,53394.0,61.3,53394.0,60.6,53394.0,84.8,53394.0,Multifamily Housing,QN,11500,53394,0,53394,0,0,6.0,54,54,1928,1018169.0,213563.0,11372.0,34-58 90 STREET,-73.8775757692,40.7527925362
4014500039,83.1,53394.0,59.2,53394.0,66.9,53394.0,115.0,53394.0,Multifamily Housing,QN,11500,53394,0,53394,0,0,6.0,56,56,1928,1018068.0,213549.0,11372.0,34-59 89 STREET,-73.8779403796,40.7527544966
1008870095,57.6,471909.0,72.0,449437.0,70.7,449437.0,60.9,449437.0,Office,MN,21558,449437,449437,0,399055,13700,34.0,0,48,1970,989213.0,210847.0,10016.0,471 PARK AVENUE SOUTH,-73.9820889809,40.7454014646
4014510032,94.7,97420.0,93.4,89340.0,26.5,89340.0,93.3,89340.0,Multifamily Housing,QN,21000,89340,2100,87240,2100,0,6.0,111,114,1956,1018376.0,213588.0,11372.0,90-11 35 AVENUE,-73.8768285159,40.7528603583
4014530010,76.5,60000.0,82.7,59723.0,79.5,59723.0,74.9,59723.0,Multifamily Housing,QN,12000,59723,2000,57723,0,0,7.0,96,96,1963,1018870.0,214181.0,11372.0,92-16 34 AVENUE,-73.8750424635,40.7544860708
2033090010,77.0,56022.0,91.3,50929.0,94.5,50929.0,83.9,50929.0,Multifamily Housing,BX,9742,50929,1368,49561,0,1368,6.0,54,58,1928,1015888.0,257806.0,10458.0,220 EAST 204 STREET,-73.8856000516,40.8742355561
2057160265,92.8,80117.0,99.4,85117.0,99.1,85117.0,74.2,85117.0,Multifamily Housing,BX,42175,85117,0,85117,0,0,7.0,69,69,1958,1005925.0,259758.0,10463.0,2465 PALISADE AVENUE,-73.9216189568,40.8796232801
3052070004,36.5,75900.0,41.3,69000.0,84.6,69000.0,71.0,69000.0,Multifamily Housing,BK,19203,69000,0,69000,0,0,6.0,78,78,1935,996070.0,172365.0,11226.0,2116 DITMAS AVENUE,-73.957410212,40.6397707879
4014550030,72.7,84378.0,90.2,72324.0,34.4,72324.0,21.0,72324.0,Multifamily Housing,QN,23000,72324,0,72324,0,0,6.0,81,81,1959,1019364.0,213998.0,11372.0,94-11 34 ROAD,-73.8732603765,40.7539818348
4014550041,99.0,78088.0,108.5,78088.0,118.5,78088.0,97.2,78088.0,Multifamily Housing,QN,30800,78088,0,78088,0,0,4.0,104,104,1929,1019360.0,214130.0,11372.0,34-15 94 STREET,-73.8732741247,40.7543441568
4014560022,130.1,34000.0,158.3,56636.0,153.6,56636.0,92.7,56636.0,Multifamily Housing,QN,14000,56636,0,56636,0,0,6.0,53,53,1938,1016440.0,212795.0,11372.0,35-40 83 STREET,-73.8838199374,40.7506910357
4014560035,33.5,154708.0,39.6,52110.0,54.2,52110.0,43.4,52110.0,Retail Store,QN,10000,52110,52110,0,22458,7910,9.0,0,36,1938,1016472.0,212560.0,11372.0,82-11 37 AVENUE,-73.8837055693,40.7500459041
4014570018,69.2,91441.0,76.7,78378.0,87.0,78378.0,74.0,78378.0,Multifamily Housing,QN,22300,78378,0,78378,0,0,6.0,70,70,1930,1016689.0,212892.0,11372.0,35-34 84 STREET,-73.8829207804,40.750956366
4014570034,96.2,118770.0,98.8,118770.0,107.2,118770.0,105.7,118770.0,Multifamily Housing,QN,27000,118770,11000,107770,0,11000,6.0,110,124,1933,1016676.0,212606.0,11372.0,35-64 84 STREET,-73.8829690792,40.7501714166
4014580001,64.8,127722.0,80.5,109476.0,78.8,109476.0,76.1,109476.0,Multifamily Housing,QN,23000,109476,0,109476,0,0,6.0,84,84,1937,1016857.0,213192.0,11372.0,84-02 35 AVENUE,-73.8823129789,40.7517791715
4014580012,84.5,61440.0,85.7,123000.0,88.7,123000.0,50.9,123000.0,Multifamily Housing,QN,32000,123000,0,123000,0,0,6.0,108,108,1940,1016876.0,213054.0,11372.0,35-16 85 STREET,-73.8822450727,40.7514003267
4014580012,84.5,61440.0,94.8,123000.0,88.7,123000.0,50.9,123000.0,Multifamily Housing,QN,32000,123000,0,123000,0,0,6.0,108,108,1940,1016876.0,213054.0,11372.0,35-16 85 STREET,-73.8822450727,40.7514003267
4014580012,78.2,61440.0,85.7,123000.0,88.7,123000.0,50.9,123000.0,Multifamily Housing,QN,32000,123000,0,123000,0,0,6.0,108,108,1940,1016876.0,213054.0,11372.0,35-16 85 STREET,-73.8822450727,40.7514003267
4014580012,78.2,61440.0,94.8,123000.0,88.7,123000.0,50.9,123000.0,Multifamily Housing,QN,32000,123000,0,123000,0,0,6.0,108,108,1940,1016876.0,213054.0,11372.0,35-16 85 STREET,-73.8822450727,40.7514003267
4014580020,83.1,440460.0,53.5,89424.0,55.0,89424.0,100.7,89424.0,Multifamily Housing,QN,30000,89424,0,89424,0,0,9.0,90,90,1955,1016959.0,212833.0,11372.0,35-50 85 STREET,-73.8819465814,40.7507934315
4014580046,30.9,129023.0,30.2,117294.0,77.8,117294.0,79.4,117294.0,Multifamily Housing,QN,30000,117294,0,117294,0,0,6.0,108,108,1940,1016857.0,212819.0,11372.0,35-43 84 STREET,-73.8823147876,40.7507553818
4014590001,83.1,440460.0,74.5,306990.0,60.3,306990.0,102.7,306990.0,Multifamily Housing,QN,115000,306990,0,306990,0,0,9.0,348,348,1953,1017146.0,213000.0,11372.0,35-11 86 STREET,-73.8812708443,40.7512511101
1000650007,59.4,144200.0,58.0,124910.0,64.5,124910.0,58.0,124910.0,Office,MN,9066,124910,124910,0,123372,1538,20.0,0,0,1908,981747.0,197779.0,10038.0,15 MAIDEN LANE,-74.0090282405,40.709534028
4014610006,74.8,53268.0,79.9,53268.0,80.0,53268.0,64.5,53268.0,Multifamily Housing,QN,11500,53268,0,53268,0,0,6.0,42,42,1938,1017680.0,213306.0,11372.0,35-06 88 STREET,-73.8793419979,40.7520889992
1021620063,60.2,79575.0,61.2,53175.0,39.5,53175.0,73.1,53175.0,Retail Store,MN,26400,53175,53175,0,0,53175,2.0,0,8,1900,1002397.0,248706.0,10033.0,600 WEST 181 STREET,-73.9344068171,40.8492968556
4014620001,66.8,95550.0,89.0,81900.0,88.9,81900.0,85.5,81900.0,Multifamily Housing,QN,23000,81900,8000,73900,0,0,6.0,96,96,1953,1017887.0,213333.0,11372.0,88-02 35 AVENUE,-73.8785947442,40.7521623223
4014627501,91.3,97934.0,86.2,93297.0,86.2,93297.0,76.6,93297.0,Multifamily Housing,QN,20000,83943,20101,63842,0,20101,6.0,88,99,1927,1017965.0,212771.0,11372.0,88-01 37 AVENUE,-73.8783160387,40.7506194788
4014630001,105.5,79022.0,101.0,79022.0,101.0,79022.0,90.1,79022.0,Multifamily Housing,QN,23000,79022,800,78222,800,0,6.0,82,83,1931,1018145.0,213369.0,11372.0,89-10 35 AVENUE,-73.8776633705,40.7522601479
3009900269,50.3,71000.0,33.4,71543.0,25.2,71543.0,30.3,71543.0,Non-Refrigerated Warehouse,BK,63262,71543,71543,0,0,0,2.0,0,1,1954,986252.0,184895.0,11215.0,48 2 AVENUE,-73.9927826793,40.6741705503
4014690050,107.8,50900.0,69.5,50924.0,126.2,50924.0,125.3,50924.0,Multifamily Housing,QN,21327,50924,0,50924,0,0,4.0,60,60,1927,1019715.0,213194.0,11372.0,35-51 95 STREET,-73.8719977279,40.7517736601
2024830059,94.5,100000.0,94.7,107250.0,98.3,107250.0,92.0,107250.0,Multifamily Housing,BX,16200,107250,0,107250,0,0,8.0,100,100,1938,1004780.0,240443.0,10451.0,831 GERARD AVENUE,-73.9258186484,40.8266121075
2031420200,60.8,209475.0,67.3,199500.0,70.1,199500.0,64.0,199500.0,Multifamily Housing,BX,22275,199500,0,199500,0,0,19.0,99,99,1972,1011742.0,248584.0,10457.0,1937 WEBSTER AVENUE,-73.9006294005,40.8489378503
1013417501,24.0,87533.0,142.1,97800.0,143.4,97800.0,160.8,97800.0,Multifamily Housing,MN,10543,82062,7928,74134,0,0,15.0,141,141,1962,993175.0,213798.0,10017.0,330 EAST 49 STREET,-73.967786565,40.753498104
4014740047,88.4,69654.0,89.8,69654.0,92.8,69654.0,82.3,69654.0,Multifamily Housing,QN,18000,69654,0,69654,0,0,6.0,79,79,1955,1017488.0,212064.0,11372.0,37-51 86 STREET,-73.8800411163,40.7486807498
2032490025,73.7,67305.0,83.9,64100.0,91.3,64100.0,90.6,64100.0,Multifamily Housing,BX,14100,64100,0,64100,0,0,5.0,60,60,1926,1012364.0,256572.0,10468.0,80 STRONG STREET,-73.8983476606,40.8708605354
4097640082,62.1,106465.0,71.8,95915.0,85.8,95915.0,43.9,95915.0,Multifamily Housing,QN,22900,95915,0,95915,0,0,6.0,72,72,1939,1039485.0,196832.0,11432.0,88-44 161 STREET,-73.8007772424,40.7067626908
4014880042,75.0,66817.0,80.3,57272.0,89.3,57272.0,86.9,57272.0,Multifamily Housing,QN,12000,57272,0,57272,0,0,6.0,55,55,1941,1015226.0,211118.0,11373.0,40-37 77 STREET,-73.8882092225,40.7460924326
2048330028,115.7,49980.0,107.7,51180.0,78.5,51180.0,107.3,51180.0,Multifamily Housing,BX,11481,51180,0,51180,0,0,6.0,54,54,1940,1022955.0,264308.0,10466.0,655 EAST 230 STREET,-73.8600089298,40.8920533328
1014457501,68.8,340286.0,76.8,310037.0,83.7,310037.0,70.6,310037.0,Multifamily Housing,MN,22595,306463,28985,277478,0,17135,18.0,285,287,1961,995674.0,218966.0,10021.0,1328 2 AVENUE,-73.9587580223,40.7676800611
4015040001,30.3,79424.0,130.0,75642.0,137.7,75642.0,128.2,75642.0,Multifamily Housing,QN,17212,75642,4500,71142,0,0,6.0,122,122,1963,1016794.0,211523.0,11373.0,40-05 HAMPTON STREET,-73.8825484386,40.7471984235
4015040062,87.1,59850.0,100.4,57000.0,96.9,57000.0,105.5,57000.0,Multifamily Housing,QN,17350,57000,0,57000,0,0,6.0,60,60,1939,1017180.0,211285.0,11373.0,40-45 HAMPTON STREET,-73.8811565285,40.7465437449
4015040068,101.4,60420.0,102.9,57000.0,102.7,57000.0,106.5,57000.0,Multifamily Housing,QN,17350,57000,0,57000,0,0,6.0,60,60,1939,1017079.0,211347.0,11373.0,40-35 HAMPTON STREET,-73.8815207317,40.7467142947
4015040074,141.7,59280.0,174.9,57000.0,119.5,57000.0,111.1,57000.0,Multifamily Housing,QN,17700,57000,0,57000,0,0,6.0,60,60,1939,1016981.0,211408.0,11373.0,40-25 HAMPTON STREET,-73.8818741146,40.7468820875
4015040080,123.3,59850.0,108.2,57000.0,114.3,57000.0,114.4,57000.0,Multifamily Housing,QN,17500,57000,0,57000,0,0,6.0,60,60,1939,1016885.0,211466.0,11373.0,40-15 HAMPTON STREET,-73.8822202959,40.7470416376
2026900081,70.6,83899.0,82.2,82000.0,87.3,82000.0,85.0,82000.0,Multifamily Housing,BX,20574,82000,0,82000,0,0,8.0,86,86,2005,1012056.0,238572.0,10459.0,881 EAST 162 STREET,-73.899535944,40.8214568379
4015050037,83.9,104449.0,83.9,89772.0,100.4,89772.0,94.3,89772.0,Multifamily Housing,QN,22743,89772,0,89772,0,0,6.0,104,104,1963,1017252.0,211037.0,11373.0,40-70 HAMPTON STREET,-73.8808978997,40.7458627793
4015050037,83.9,104449.0,83.9,89772.0,100.4,89772.0,94.3,89772.0,Multifamily Housing,QN,22743,89772,0,89772,0,0,6.0,104,104,1963,1017252.0,211037.0,11373.0,40-70 HAMPTON STREET,-73.8808978997,40.7458627793
2025320026,80.8,83543.0,38.1,72646.0,66.2,72646.0,97.0,72646.0,Multifamily Housing,BX,14469,72646,0,72646,0,0,6.0,67,67,1929,1004744.0,245946.0,10452.0,190 WEST 170 STREET,-73.9259319147,40.8417163334
4015060047,121.3,53000.0,127.6,66000.0,120.3,66000.0,144.0,66000.0,Multifamily Housing,QN,15000,66000,0,66000,0,0,6.0,66,66,1940,1017102.0,210835.0,11373.0,40-66 ITHACA STREET,-73.8814402261,40.745308899
2028440038,87.9,54572.0,98.4,54571.0,95.0,54571.0,95.7,54571.0,Multifamily Housing,BX,12770,54571,0,54571,0,0,5.0,59,59,1924,1007606.0,245720.0,10452.0,1450 TOWNSEND AVENUE,-73.915589053,40.8410889238
3055910033,41.9,77652.0,96.7,77652.0,101.9,77652.0,96.1,77652.0,Multifamily Housing,BK,28548,77652,0,77652,0,0,9.0,113,113,1988,986294.0,173219.0,11219.0,4112 FT HAMILTON PARKWAY,-73.9926348061,40.642122486
4015090006,92.9,77338.0,93.5,77358.0,77.5,77358.0,108.9,77358.0,Multifamily Housing,QN,23000,77358,0,77358,0,0,6.0,89,89,1926,1016286.0,210444.0,11373.0,42-02 LAYTON STREET,-73.8843869522,40.7442386965
4015090017,84.6,116933.0,88.8,106541.0,94.1,106541.0,88.3,106541.0,Multifamily Housing,QN,24420,106541,11000,95541,8000,0,6.0,105,109,1957,1016401.0,210314.0,11373.0,81-11 PETTIT AVENUE,-73.8839725566,40.743881462
4015090057,80.8,78128.0,99.2,78128.0,104.1,78128.0,95.3,78128.0,Multifamily Housing,QN,17517,78128,0,78128,0,0,6.0,72,72,1928,1016778.0,210153.0,11373.0,82-15 BRITTON AVENUE,-73.8826128085,40.7434381789
1008750001,191.5,82800.0,101.4,67376.0,98.4,67376.0,158.5,67376.0,Office,MN,6900,67376,67376,0,58749,8627,12.0,0,13,1921,987664.0,208038.0,10003.0,235 PARK AVENUE SOUTH,-73.9876806077,40.7376921929
4015100020,75.6,86180.0,94.0,92180.0,96.8,92180.0,89.2,92180.0,Multifamily Housing,QN,31571,92180,6000,86180,0,0,6.0,90,90,1952,1018296.0,211769.0,11373.0,89-25 ELMHURST AVENUE,-73.87712647,40.7478679758
4015110001,35.7,203000.0,35.7,217000.0,46.0,217000.0,57.0,217000.0,Multifamily Housing,QN,67200,217000,14000,203000,0,0,6.0,235,235,1950,1018105.0,211724.0,11373.0,40-45 ELBERTSON STREET,-73.8778160231,40.7477451956
4015110032,91.6,104646.0,94.4,104646.0,69.5,104646.0,62.3,104646.0,Multifamily Housing,QN,25100,104646,0,104646,0,0,6.0,107,107,1938,1018189.0,211553.0,11373.0,89-05 ELMHURST AVENUE,-73.8775137273,40.747275522
4015120026,69.2,110315.0,92.9,99383.0,83.9,99383.0,43.6,99383.0,Multifamily Housing,QN,24000,99383,0,99383,0,0,6.0,84,84,1938,1018163.0,211334.0,11373.0,88-35 ELMHURST AVENUE,-73.8776086658,40.7466745223
4015130028,73.9,107618.0,81.3,92244.0,78.3,92244.0,66.7,92244.0,Multifamily Housing,QN,20500,92244,0,92244,0,0,6.0,82,82,1937,1018063.0,211096.0,11373.0,88-11 ELMHURST AVENUE,-73.8779707599,40.7460216556
1020010038,120.2,47905.0,131.4,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,120.2,47905.0,122.6,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,120.2,47905.0,97.5,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.2,47905.0,131.4,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.2,47905.0,122.6,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.2,47905.0,97.5,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.9,31936.0,131.4,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.9,31936.0,122.6,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
1020010038,106.9,31936.0,97.5,106456.0,142.9,106456.0,147.5,106456.0,Multifamily Housing,MN,30883,106456,0,106456,0,0,5.0,187,187,1926,996349.0,238139.0,10031.0,614 WEST 135 STREET,-73.9562866526,40.8203038542
4015180023,79.5,71000.0,83.8,71000.0,95.3,71000.0,106.0,71000.0,Multifamily Housing,QN,25000,71000,0,71000,0,0,6.0,99,99,1956,1017356.0,210224.0,11373.0,83-60 VIETOR AVENUE,-73.8805265726,40.7436309111
4015180050,85.4,63600.0,93.1,60000.0,87.2,60000.0,92.0,60000.0,Multifamily Housing,QN,15900,60000,0,60000,0,0,6.0,60,60,1940,1017499.0,210154.0,11373.0,85-05 ELMHURST AVENUE,-73.8800108587,40.7434382423
4015180060,91.9,62400.0,94.6,60000.0,87.8,60000.0,93.0,60000.0,Multifamily Housing,QN,16900,60000,0,60000,0,0,6.0,60,60,1940,1017441.0,210078.0,11373.0,84-49 ELMHURST AVENUE,-73.8802205442,40.7432298594
4015187501,77.2,137104.0,81.5,145341.0,79.0,145341.0,94.2,145341.0,Multifamily Housing,QN,47560,117518,1702,115816,1702,0,6.0,144,146,1954,1017341.0,209916.0,11373.0,84-25 ELMHURST AVENUE,-73.8805822201,40.742785585
3007600036,105.2,91997.0,128.1,83634.0,111.0,83634.0,93.6,83634.0,Multifamily Housing,BK,20033,83634,0,83634,0,0,7.0,84,84,1927,984328.0,173137.0,11220.0,4600 9 AVENUE,-73.9997189417,40.6418976491
2041620002,93.1,127000.0,89.4,127000.0,86.0,127000.0,101.0,127000.0,Multifamily Housing,BX,46788,127000,0,127000,0,0,11.0,120,120,1966,1030156.0,247656.0,10461.0,1720 MAYFLOWER AVENUE,-73.8340779655,40.8463142336
4012790001,74.7,94990.0,68.3,95000.0,75.6,95000.0,81.1,95000.0,Multifamily Housing,QN,23000,95000,0,95000,0,0,6.0,96,96,1950,1015569.0,213012.0,11372.0,79-06 35 AVENUE,-73.8869625341,40.7512897732
4015250030,76.5,145114.0,85.2,111500.0,99.3,111500.0,80.9,111500.0,Multifamily Housing,QN,33600,111500,5000,106500,0,0,6.0,136,136,1955,1016031.0,209818.0,11373.0,42-42 80 STREET,-73.8853101652,40.7425214044
3067670066,55.2,61272.0,65.8,55200.0,75.5,55200.0,69.3,55200.0,Multifamily Housing,BK,11000,55200,0,55200,0,0,6.0,54,54,1928,997185.0,162217.0,11230.0,2055 OCEAN AVENUE,-73.9534120951,40.6119151035
4015267501,101.0,115364.0,108.2,115364.0,104.3,115364.0,94.3,115364.0,Multifamily Housing,QN,34800,118319,0,118319,0,0,6.0,147,147,1960,1016190.0,209950.0,11373.0,42-25 80 STREET,-73.884735747,40.7428831383
1021700287,86.1,87195.0,110.0,79268.0,96.3,79268.0,95.2,79268.0,Multifamily Housing,MN,17256,79268,800,78468,800,0,6.0,78,79,1920,1003224.0,250932.0,10040.0,330 WADSWORTH AVENUE,-73.931411288,40.8554048242
4015330036,113.7,97800.0,136.9,97800.0,115.3,97800.0,122.6,97800.0,Senior Care Community,QN,54325,97800,97800,0,0,0,3.0,0,1,1926,1016334.0,209253.0,11373.0,80-08 45 AVENUE,-73.8842194087,40.7409695274
3051510033,87.2,126500.0,89.3,126342.0,94.2,126342.0,80.8,126342.0,Multifamily Housing,BK,33000,126342,0,126342,0,0,6.0,96,96,1931,995479.0,173983.0,11226.0,755 OCEAN AVENUE,-73.9595370081,40.6442126191
4015407501,35.9,63869.0,23.6,67432.0,54.4,67432.0,50.0,67432.0,Multifamily Housing,QN,13150,52244,18708,33383,0,8520,7.0,42,48,2006,1017057.0,208196.0,11373.0,81-15 QUEENS BOULEVARD,-73.8816154979,40.738065675
2033220057,61.8,106586.0,61.6,106586.0,70.6,106586.0,71.7,106586.0,Multifamily Housing,BX,14144,106586,0,106586,0,0,12.0,111,111,2006,1015295.0,258201.0,10468.0,3121 VILLA AVENUE,-73.8877424495,40.8753218143
4015450033,48.3,180000.0,51.0,115861.0,53.9,115861.0,48.2,115861.0,Multifamily Housing,QN,38371,115861,0,115861,0,0,6.0,122,122,1957,1017684.0,208865.0,11373.0,83-37 ST JAMES AVENUE,-73.8793496377,40.7398995643
